age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
40,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
36,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,China,>50K
46,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,Male,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Own-child,Male,United-States,<=50K
51,Private,Some-college,Widowed,Machine-op-inspct,Unmarried,Female,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
45,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
42,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Male,United-States,<=50K
59,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,United-States,<=50K
44,Local-gov,Some-college,Widowed,Adm-clerical,Unmarried,Female,United-States,<=50K
23,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
62,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
29,Private,Some-college,Never-married,Sales,Not-in-family,Male,Outlying-US(Guam-USVI-etc),<=50K
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
43,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
32,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
21,Private,HS-grad,Never-married,Other-service,Own-child,Male,United-States,<=50K
28,Private,HS-grad,Never-married,Sales,Other-relative,Male,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Sales,Wife,Female,United-States,<=50K
59,Private,HS-grad,Widowed,Other-service,Not-in-family,Female,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
39,Self-emp-inc,Masters,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
76,Self-emp-not-inc,Some-college,Widowed,Transport-moving,Not-in-family,Male,United-States,<=50K
24,Private,Bachelors,Never-married,Sales,Own-child,Male,United-States,<=50K
26,Private,Some-college,Divorced,Sales,Not-in-family,Male,United-States,<=50K
52,Private,9th,Separated,Other-service,Not-in-family,Male,United-States,<=50K
31,Private,HS-grad,Divorced,Other-service,Not-in-family,Male,United-States,<=50K
34,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Female,United-States,<=50K
42,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
33,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Male,Puerto-Rico,<=50K
57,Private,5th-6th,Divorced,Transport-moving,Unmarried,Male,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
46,Private,Assoc-acdm,Widowed,Tech-support,Unmarried,Female,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
37,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
70,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
30,Private,11th,Separated,Sales,Not-in-family,Male,United-States,<=50K
32,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
60,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
49,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,Germany,>50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Own-child,Female,United-States,<=50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
50,Private,HS-grad,Divorced,Protective-serv,Not-in-family,Male,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
24,Private,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
36,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
22,Private,Some-college,Never-married,Other-service,Own-child,Female,United-States,<=50K
23,Private,5th-6th,Married-civ-spouse,Other-service,Husband,Male,Mexico,<=50K
27,Private,Some-college,Never-married,Sales,Not-in-family,Male,United-States,<=50K
49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,>50K
17,Private,10th,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
65,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Male,South,<=50K
23,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
41,Private,Some-college,Divorced,Tech-support,Not-in-family,Male,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
28,Private,Some-college,Never-married,Sales,Not-in-family,Female,United-States,<=50K
47,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
37,Private,9th,Divorced,Other-service,Not-in-family,Female,United-States,<=50K
57,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,United-States,<=50K
69,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
25,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
22,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
30,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
47,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,Female,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
25,Private,Bachelors,Never-married,Sales,Own-child,Male,United-States,>50K
30,Private,7th-8th,Separated,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
43,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,Poland,<=50K
56,State-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
22,Private,Some-college,Never-married,Other-service,Own-child,Female,United-States,<=50K
34,Private,HS-grad,Never-married,Craft-repair,Unmarried,Male,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
44,Private,Some-college,Separated,Exec-managerial,Not-in-family,Male,England,<=50K
50,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
46,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,Female,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
50,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
25,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,<=50K
55,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,Female,United-States,>50K
29,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Male,United-States,<=50K
39,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
42,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
55,Local-gov,7th-8th,Never-married,Other-service,Unmarried,Female,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
41,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
40,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
50,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,United-States,<=50K
45,Self-emp-inc,Some-college,Separated,Adm-clerical,Not-in-family,Male,United-States,<=50K
43,Local-gov,12th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
27,Private,HS-grad,Never-married,Sales,Own-child,Male,United-States,<=50K
34,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
62,Private,7th-8th,Divorced,Craft-repair,Own-child,Male,United-States,<=50K
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
18,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
76,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
53,Private,Bachelors,Divorced,Craft-repair,Not-in-family,Female,Philippines,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
30,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
37,Self-emp-not-inc,Assoc-acdm,Married-spouse-absent,Farming-fishing,Not-in-family,Male,United-States,<=50K
26,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
19,Private,9th,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,Philippines,<=50K
30,Private,10th,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
35,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
31,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
32,Private,10th,Never-married,Craft-repair,Other-relative,Male,United-States,<=50K
22,Private,HS-grad,Never-married,Sales,Own-child,Female,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
29,Private,Some-college,Never-married,Sales,Not-in-family,Female,United-States,<=50K
44,Local-gov,Some-college,Divorced,Exec-managerial,Not-in-family,Male,United-States,<=50K
32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
41,Private,HS-grad,Never-married,Other-service,Unmarried,Female,Puerto-Rico,<=50K
25,Private,HS-grad,Never-married,Sales,Unmarried,Female,United-States,<=50K
47,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
27,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,United-States,<=50K
48,Private,HS-grad,Widowed,Craft-repair,Not-in-family,Female,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
27,Private,Assoc-voc,Married-spouse-absent,Tech-support,Own-child,Female,United-States,<=50K
34,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
53,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
27,Private,Bachelors,Never-married,Sales,Not-in-family,Female,United-States,<=50K
41,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
47,Private,HS-grad,Separated,Other-service,Other-relative,Female,United-States,<=50K
33,Local-gov,10th,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
22,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
42,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
54,State-gov,Bachelors,Never-married,Prof-specialty,Unmarried,Female,United-States,>50K
33,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
24,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
37,Private,Some-college,Divorced,Sales,Not-in-family,Female,United-States,<=50K
43,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Female,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
18,Private,7th-8th,Never-married,Sales,Own-child,Male,Mexico,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
17,Private,11th,Never-married,Craft-repair,Own-child,Female,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
49,Private,11th,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
38,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,United-States,>50K
20,Private,9th,Never-married,Sales,Own-child,Female,United-States,<=50K
44,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,Male,United-States,<=50K
55,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
62,Private,HS-grad,Widowed,Sales,Not-in-family,Female,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
62,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
18,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
30,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
66,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,Jamaica,>50K
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
23,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,Mexico,<=50K
26,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,India,>50K
22,Private,Some-college,Never-married,Protective-serv,Not-in-family,Male,United-States,<=50K
38,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
42,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
42,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
22,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,Dominican-Republic,<=50K
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
29,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
38,Private,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
39,Private,Masters,Never-married,Exec-managerial,Not-in-family,Male,United-States,>50K
18,Private,HS-grad,Never-married,Other-service,Own-child,Female,Mexico,<=50K
20,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
44,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,Male,United-States,<=50K
45,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
72,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
31,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
30,Private,Some-college,Never-married,Sales,Not-in-family,Male,United-States,<=50K
35,Private,HS-grad,Separated,Adm-clerical,Unmarried,Female,United-States,<=50K
46,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
35,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Female,United-States,<=50K
36,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
53,Private,HS-grad,Divorced,Other-service,Not-in-family,Male,United-States,<=50K
38,Private,5th-6th,Married-civ-spouse,Sales,Husband,Male,Mexico,<=50K
52,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
51,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,United-States,>50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
22,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
24,Private,Assoc-voc,Never-married,Other-service,Own-child,Female,United-States,<=50K
65,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
49,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,Female,United-States,>50K
43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
47,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Male,United-States,<=50K
31,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
52,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
29,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Female,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,>50K
32,State-gov,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
27,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,Male,United-States,<=50K
40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
37,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Female,Nicaragua,<=50K
47,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
56,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
66,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,Jamaica,>50K
31,State-gov,Masters,Divorced,Exec-managerial,Unmarried,Female,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,<=50K
54,Private,Some-college,Separated,Tech-support,Other-relative,Female,United-States,<=50K
24,Private,Some-college,Never-married,Tech-support,Own-child,Female,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
22,Local-gov,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
49,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,United-States,<=50K
41,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Female,United-States,<=50K
46,State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
62,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
43,Private,Masters,Never-married,Tech-support,Not-in-family,Female,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
39,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Male,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,United-States,>50K
19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
33,Private,Some-college,Separated,Other-service,Not-in-family,Female,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
27,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,Male,India,<=50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
50,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,United-States,<=50K
39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Male,United-States,<=50K
31,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,<=50K
34,Private,HS-grad,Divorced,Craft-repair,Unmarried,Female,United-States,<=50K
29,Private,Bachelors,Never-married,Sales,Not-in-family,Female,United-States,>50K
43,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,United-States,<=50K
48,Private,1st-4th,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
44,Private,11th,Divorced,Machine-op-inspct,Unmarried,Female,Puerto-Rico,<=50K
46,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,Female,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,United-States,>50K
47,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
46,Local-gov,11th,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
27,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,Vietnam,<=50K
30,Self-emp-not-inc,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Female,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Other-relative,Male,United-States,<=50K
39,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
33,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
27,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Male,China,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
25,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
23,Private,Some-college,Never-married,Other-service,Own-child,Male,United-States,<=50K
43,Local-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
24,Private,11th,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
61,Private,5th-6th,Married-civ-spouse,Farming-fishing,Other-relative,Female,Mexico,<=50K
61,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
31,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Female,Italy,<=50K
37,Federal-gov,HS-grad,Never-married,Exec-managerial,Unmarried,Female,United-States,<=50K
18,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
29,Private,12th,Never-married,Tech-support,Not-in-family,Male,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Female,United-States,>50K
29,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Own-child,Male,Italy,>50K
20,Private,5th-6th,Married-spouse-absent,Farming-fishing,Other-relative,Male,Mexico,<=50K
25,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
37,Local-gov,Some-college,Separated,Adm-clerical,Not-in-family,Female,United-States,<=50K
33,Private,10th,Separated,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
37,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Male,Mexico,<=50K
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
42,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,Male,United-States,<=50K
19,Private,Some-college,Never-married,Exec-managerial,Own-child,Male,United-States,<=50K
24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
59,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
44,Private,11th,Never-married,Machine-op-inspct,Unmarried,Female,United-States,<=50K
54,State-gov,HS-grad,Separated,Exec-managerial,Unmarried,Female,United-States,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,Philippines,<=50K
54,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Female,United-States,>50K
